1,2,112.55,280.95,394.05,578.20
1,1,434.86,134.13,944.77,849.38
2,1,382.72,135.70,899.74,862.39
3,1,302.75,63.73,845.04,805.43
4,1,258.46,48.63,827.04,809.79
5,1,226.94,43.62,809.54,805.20
6,1,195.15,43.21,783.84,802.73
7,1,177.41,50.61,772.03,800.50
8,1,192.72,118.73,804.40,877.01
9,1,195.97,142.29,821.67,902.77
10,1,175.48,73.32,793.71,824.02
11,1,202.83,117.41,828.84,866.13
12,1,186.15,66.74,816.71,810.91
13,1,184.65,51.56,823.89,808.03
14,1,171.35,17.72,800.74,766.84
15,1,166.73,3.88,790.78,747.30
16,1,160.61,7.75,784.41,748.00
17,1,159.50,20.14,781.46,757.57
18,1,156.07,30.50,782.66,766.95
19,1,158.31,35.42,780.78,770.83
20,1,169.01,37.69,786.08,771.62
21,1,183.10,42.76,802.82,778.74
22,1,200.77,52.77,821.33,790.35
23,1,213.66,46.02,835.45,786.49
24,1,224.88,55.92,846.11,798.12
25,1,237.52,64.78,856.02,801.74
26,1,253.99,80.50,878.84,824.41
27,1,263.47,85.25,887.73,833.13
28,1,268.79,83.69,892.85,834.72
29,1,271.56,87.08,895.19,837.77
30,1,274.72,85.49,897.60,831.15
31,1,275.04,94.28,895.71,836.55
32,1,273.62,109.81,895.12,857.36
33,1,258.53,101.54,875.36,843.88
34,1,243.59,99.80,858.29,837.95
35,1,222.02,104.08,837.93,841.19
36,1,213.43,96.96,826.99,832.36
37,1,210.03,95.56,822.51,829.83
38,1,207.46,99.51,819.77,830.61
39,1,185.84,109.36,800.17,841.71
40,1,171.10,119.02,789.87,850.34
41,1,151.14,119.47,769.42,847.82
42,1,141.30,124.97,760.27,852.37
43,1,136.94,133.38,757.07,858.81
44,1,137.21,131.59,755.14,856.88
45,3,719.61,832.16,1028.66,1225.91
45,1,140.92,140.65,763.54,867.36
46,3,748.18,836.26,1041.06,1235.34
46,1,139.91,144.49,765.71,874.71
47,3,779.35,850.38,1041.50,1234.74
47,1,150.46,155.25,779.58,884.76
48,1,163.76,150.12,791.70,882.74
49,1,186.84,137.06,812.29,869.87
50,1,206.60,126.73,832.48,868.31
51,1,226.50,138.65,856.97,884.36
52,1,256.85,187.58,874.90,945.05
53,1,248.64,131.75,874.13,890.58
54,1,248.33,132.67,875.59,900.27
55,1,270.34,196.07,888.85,968.55
56,1,261.99,166.88,891.98,944.72
57,1,271.11,210.20,895.71,988.58
58,1,270.29,153.46,904.98,933.79
59,1,262.65,127.51,903.15,911.25
60,1,272.79,175.28,901.99,958.60
61,1,278.11,196.15,898.21,977.55
62,1,283.28,207.18,897.57,987.61
63,1,286.34,217.00,891.65,995.41
64,1,294.59,226.60,899.73,1007.62
65,1,292.09,179.43,911.56,959.33
66,1,293.13,217.67,904.29,996.37
67,1,287.73,236.32,896.78,1013.25
68,1,286.66,247.10,893.36,1022.56
69,1,288.90,256.54,896.73,1031.12
70,1,291.87,264.99,898.37,1043.02
71,1,296.59,272.19,903.39,1048.76
72,1,287.54,223.28,900.67,995.69
73,1,257.89,211.90,879.47,985.08
74,1,207.58,209.12,832.33,981.17
75,1,179.90,269.09,803.67,1051.09
76,1,159.60,286.97,781.36,1080.52
77,1,152.76,292.99,770.91,1090.91
78,1,176.53,223.96,791.57,1007.18
79,1,214.04,203.12,830.18,976.87
80,1,209.00,203.67,817.24,966.54
81,1,200.92,198.43,800.84,947.88
82,1,219.46,192.43,820.37,931.42
83,1,236.91,187.94,838.31,914.88
84,1,239.92,188.94,842.30,912.07
85,1,238.14,190.06,840.59,911.34
86,1,231.35,188.96,838.23,908.54
87,1,229.06,178.98,838.61,899.90
88,1,204.44,259.33,816.50,1003.62
89,1,227.45,215.21,837.01,962.09
90,1,253.12,201.13,868.60,946.30
91,1,231.11,275.16,841.99,1032.08
92,1,230.27,302.80,841.11,1062.54
93,1,258.53,254.40,867.84,1004.66
94,1,263.82,236.12,871.71,981.98
95,1,266.86,242.26,874.22,986.55
96,1,248.69,261.76,856.59,1001.36
97,1,233.25,265.12,839.99,999.47
98,1,209.12,283.47,821.44,1028.96
99,1,192.24,290.20,805.52,1037.62
100,1,185.19,289.87,802.23,1038.90
101,1,157.57,357.66,768.87,1113.54
102,1,153.82,375.80,760.28,1138.32
103,1,159.55,380.19,767.75,1152.04
104,1,174.39,317.92,779.54,1079.25
105,1,165.08,360.73,765.91,1123.84
106,1,172.49,306.09,774.90,1068.98
107,1,172.03,285.17,774.93,1046.65
108,1,160.83,347.05,759.59,1105.42
109,1,184.80,322.50,780.76,1085.73
110,1,215.64,334.61,798.84,1088.62
111,1,273.64,334.80,839.00,1073.72
112,1,310.82,337.25,871.74,1076.58
113,1,365.23,323.06,909.54,1064.23
114,1,418.96,318.73,940.45,1052.20
115,1,454.00,321.87,970.82,1063.30
116,1,462.00,335.35,981.17,1087.93
117,1,462.58,335.00,970.34,1088.28
118,1,450.78,343.35,958.83,1103.97
119,1,421.68,365.76,943.92,1153.85
120,1,393.34,391.18,923.06,1183.97
121,1,373.94,379.30,897.30,1168.89
122,1,363.24,368.95,884.92,1158.92
