1,15,295.18,198.93,498.25,639.03,1,-1,-1,-1
2,15,324.38,197.38,492.86,642.04,1,-1,-1,-1
3,15,354.89,196.22,477.25,632.30,1,-1,-1,-1
4,15,384.62,198.59,461.69,622.70,1,-1,-1,-1
5,15,416.50,209.45,449.38,612.60,1,-1,-1,-1
6,15,444.68,210.86,443.59,609.04,1,-1,-1,-1
7,15,468.83,197.09,439.31,614.16,1,-1,-1,-1
8,15,496.30,209.89,436.88,611.61,1,-1,-1,-1
9,15,511.47,213.09,431.44,608.40,1,-1,-1,-1
10,15,525.52,213.77,428.78,608.00,1,-1,-1,-1
11,15,529.80,203.37,428.06,610.56,1,-1,-1,-1
12,15,533.21,199.82,426.23,611.25,1,-1,-1,-1
13,15,539.95,208.36,420.88,607.29,1,-1,-1,-1
14,15,546.23,210.38,419.19,605.97,1,-1,-1,-1
15,15,551.44,211.59,419.17,604.57,1,-1,-1,-1
16,15,554.79,206.65,420.23,607.56,1,-1,-1,-1
17,15,556.68,199.23,423.91,613.24,1,-1,-1,-1
18,15,552.63,189.03,428.65,618.99,1,-1,-1,-1
19,15,550.85,184.73,431.49,622.52,1,-1,-1,-1
20,15,548.41,182.62,432.80,624.64,1,-1,-1,-1
21,15,545.86,179.82,433.84,627.05,1,-1,-1,-1
22,15,543.33,175.30,434.97,629.98,1,-1,-1,-1
23,15,541.14,174.11,435.17,631.77,1,-1,-1,-1
24,15,538.92,174.20,434.70,633.03,1,-1,-1,-1
25,15,537.24,175.60,433.73,633.56,1,-1,-1,-1
26,15,535.44,175.34,432.57,634.23,1,-1,-1,-1
27,15,533.75,174.67,431.34,635.02,1,-1,-1,-1
28,15,531.63,167.12,430.86,637.43,1,-1,-1,-1
29,15,529.85,164.21,431.04,639.92,1,-1,-1,-1
30,15,528.13,162.28,431.62,642.45,1,-1,-1,-1
31,15,526.31,154.03,431.97,642.54,1,-1,-1,-1
32,15,523.76,157.65,432.77,644.13,1,-1,-1,-1
33,15,522.32,158.53,433.35,645.33,1,-1,-1,-1
34,15,521.57,160.18,433.51,645.68,1,-1,-1,-1
35,15,520.07,161.09,433.73,644.53,1,-1,-1,-1
36,15,519.31,155.16,434.88,643.40,1,-1,-1,-1
37,15,518.45,152.02,435.79,642.97,1,-1,-1,-1
38,15,517.25,150.21,435.64,643.54,1,-1,-1,-1
39,15,515.72,148.85,435.51,644.18,1,-1,-1,-1
40,15,515.46,148.58,435.46,644.38,1,-1,-1,-1
41,15,515.56,148.53,434.79,644.12,1,-1,-1,-1
42,15,519.94,159.36,436.02,640.35,1,-1,-1,-1
43,15,521.20,164.29,436.74,637.71,1,-1,-1,-1
44,15,520.83,167.48,437.62,635.38,1,-1,-1,-1
45,15,520.29,167.21,438.33,634.99,1,-1,-1,-1
46,15,519.88,166.55,438.91,635.02,1,-1,-1,-1
47,15,520.00,166.34,439.18,635.10,1,-1,-1,-1
48,15,520.19,166.99,439.40,635.09,1,-1,-1,-1
49,15,521.02,167.23,439.43,635.13,1,-1,-1,-1
50,15,521.57,167.18,439.23,635.11,1,-1,-1,-1
51,15,522.21,167.35,439.13,635.05,1,-1,-1,-1
52,15,518.06,161.19,438.44,638.16,1,-1,-1,-1
53,15,516.68,156.72,438.47,641.86,1,-1,-1,-1
54,15,517.26,155.03,438.40,644.16,1,-1,-1,-1
55,15,518.68,153.69,438.04,645.66,1,-1,-1,-1
56,15,518.84,154.01,437.75,647.21,1,-1,-1,-1
57,15,523.65,160.46,440.21,646.14,1,-1,-1,-1
58,15,521.97,154.37,439.79,645.73,1,-1,-1,-1
59,15,524.04,150.88,439.79,646.32,1,-1,-1,-1
60,15,529.18,148.49,441.65,648.97,1,-1,-1,-1
61,15,534.90,151.69,441.52,647.79,1,-1,-1,-1
62,15,546.28,158.66,441.82,645.68,1,-1,-1,-1
63,15,551.08,148.07,441.35,647.62,1,-1,-1,-1
64,15,556.75,144.42,440.73,646.76,1,-1,-1,-1
65,15,561.38,151.41,440.66,643.98,1,-1,-1,-1
66,15,564.68,155.86,440.97,640.16,1,-1,-1,-1
67,15,566.88,156.91,440.47,636.43,1,-1,-1,-1
68,15,567.02,158.33,439.70,632.63,1,-1,-1,-1
69,15,569.12,159.20,438.85,628.86,1,-1,-1,-1
70,15,571.40,160.64,438.27,625.50,1,-1,-1,-1
71,15,576.25,153.51,436.58,628.17,1,-1,-1,-1
72,15,580.84,160.93,438.29,626.07,1,-1,-1,-1
73,15,584.23,157.42,437.04,628.23,1,-1,-1,-1
74,15,588.61,155.67,435.98,629.22,1,-1,-1,-1
75,15,593.00,156.42,435.40,630.03,1,-1,-1,-1
76,15,598.50,154.56,434.79,632.39,1,-1,-1,-1
