1,2,1050.73,170.22,330.30,470.77,1,-1,-1,-1
2,2,1051.45,170.32,330.95,470.60,1,-1,-1,-1
3,2,1051.59,170.64,329.60,468.61,1,-1,-1,-1
4,2,1052.09,170.65,329.37,467.36,1,-1,-1,-1
5,2,1052.73,170.62,329.30,465.97,1,-1,-1,-1
6,2,1052.46,175.50,329.55,464.89,1,-1,-1,-1
7,2,1052.52,172.92,329.48,464.49,1,-1,-1,-1
8,2,1052.44,172.08,330.01,465.20,1,-1,-1,-1
9,2,1051.57,171.20,330.91,466.04,1,-1,-1,-1
10,2,1050.39,170.83,332.02,467.22,1,-1,-1,-1
11,2,1050.26,170.20,333.10,467.82,1,-1,-1,-1
12,2,1049.46,171.07,333.33,467.55,1,-1,-1,-1
13,2,1049.28,171.41,333.69,467.71,1,-1,-1,-1
14,2,1049.67,171.89,333.65,467.62,1,-1,-1,-1
15,2,1050.77,172.43,333.32,467.61,1,-1,-1,-1
16,2,1051.15,173.41,333.40,468.91,1,-1,-1,-1
17,2,1051.55,175.05,333.35,470.44,1,-1,-1,-1
18,2,1052.19,176.23,333.75,472.76,1,-1,-1,-1
19,2,1052.61,176.14,334.27,474.71,1,-1,-1,-1
20,2,1053.00,175.70,335.09,476.32,1,-1,-1,-1
21,2,1052.63,175.32,336.07,477.99,1,-1,-1,-1
22,2,1051.96,175.98,336.59,479.58,1,-1,-1,-1
23,2,1051.07,177.28,336.59,480.63,1,-1,-1,-1
24,2,1050.45,181.27,335.15,480.13,1,-1,-1,-1
25,2,1049.40,187.73,335.49,478.52,1,-1,-1,-1
26,2,1049.66,191.55,335.24,477.57,1,-1,-1,-1
27,2,1043.95,196.09,336.10,476.70,1,-1,-1,-1
28,2,1032.48,197.31,338.25,479.23,1,-1,-1,-1
29,2,1015.44,200.36,344.62,481.96,1,-1,-1,-1
30,2,1004.68,209.55,347.58,480.56,1,-1,-1,-1
31,2,1000.10,224.00,346.68,474.14,1,-1,-1,-1
32,2,996.93,236.49,346.70,467.86,1,-1,-1,-1
33,2,993.83,243.76,346.96,463.94,1,-1,-1,-1
34,2,990.42,243.16,347.90,465.23,1,-1,-1,-1
35,2,987.28,242.81,348.62,468.03,1,-1,-1,-1
36,2,985.00,247.44,349.02,466.94,1,-1,-1,-1
37,2,983.01,249.96,348.80,466.81,1,-1,-1,-1
38,2,981.87,251.88,347.70,466.46,1,-1,-1,-1
39,2,979.71,246.19,347.17,470.23,1,-1,-1,-1
40,2,980.15,246.29,346.66,470.60,1,-1,-1,-1
41,2,981.88,244.28,347.25,470.87,1,-1,-1,-1
42,2,982.96,241.52,349.00,469.18,1,-1,-1,-1
43,2,982.40,239.36,350.04,468.01,1,-1,-1,-1
44,2,983.29,238.10,351.14,467.39,1,-1,-1,-1
45,2,983.89,240.84,351.86,465.96,1,-1,-1,-1
46,2,984.92,240.48,353.05,463.49,1,-1,-1,-1
47,2,987.86,240.81,352.23,458.53,1,-1,-1,-1
48,2,991.33,237.44,353.21,456.93,1,-1,-1,-1
49,2,996.68,238.81,353.55,453.38,1,-1,-1,-1
50,2,1001.36,238.90,354.85,450.02,1,-1,-1,-1
51,2,1008.91,236.99,355.91,447.02,1,-1,-1,-1
52,2,1016.41,234.84,355.05,445.20,1,-1,-1,-1
53,2,1025.78,230.23,354.15,445.93,1,-1,-1,-1
54,2,1034.01,224.59,355.50,450.19,1,-1,-1,-1
55,2,1042.69,221.89,355.27,453.42,1,-1,-1,-1
56,2,1049.75,223.57,354.64,453.89,1,-1,-1,-1
57,2,1055.00,223.20,353.22,454.74,1,-1,-1,-1
58,2,1060.22,223.53,351.51,454.89,1,-1,-1,-1
59,2,1064.66,222.75,351.01,455.52,1,-1,-1,-1
60,2,1068.12,223.05,351.43,456.20,1,-1,-1,-1
61,2,1070.19,223.39,352.63,456.58,1,-1,-1,-1
62,2,1071.13,224.01,353.52,457.45,1,-1,-1,-1
63,2,1066.62,218.11,357.24,461.35,1,-1,-1,-1
64,2,1063.99,215.15,359.89,464.46,1,-1,-1,-1
65,2,1061.73,213.48,361.93,465.36,1,-1,-1,-1
66,2,1059.64,212.55,363.50,464.82,1,-1,-1,-1
67,2,1058.85,212.51,364.78,464.15,1,-1,-1,-1
68,2,1057.11,212.30,365.63,463.84,1,-1,-1,-1
69,2,1063.92,216.10,361.18,462.29,1,-1,-1,-1
70,2,1066.01,217.05,356.89,462.03,1,-1,-1,-1
71,2,1066.88,219.08,353.21,461.90,1,-1,-1,-1
72,2,1065.93,220.20,350.05,461.14,1,-1,-1,-1
73,2,1063.68,220.06,347.42,461.36,1,-1,-1,-1
74,2,1061.55,218.24,347.22,463.00,1,-1,-1,-1
75,2,1058.83,216.78,347.60,464.13,1,-1,-1,-1
76,2,1054.72,214.21,346.98,465.03,1,-1,-1,-1
