1,1,-99.59,165.64,428.44,568.37,1,-1,-1,-1
2,1,-102.44,161.81,437.15,582.68,1,-1,-1,-1
3,1,-99.55,161.98,439.60,586.02,1,-1,-1,-1
4,1,-80.86,170.44,436.62,578.47,1,-1,-1,-1
5,1,-65.81,179.02,439.87,579.44,1,-1,-1,-1
6,1,-54.61,178.12,440.90,585.44,1,-1,-1,-1
7,1,-55.76,182.14,442.77,588.98,1,-1,-1,-1
8,1,-64.22,188.02,445.51,587.22,1,-1,-1,-1
9,1,-70.30,193.97,447.04,585.34,1,-1,-1,-1
10,1,-71.32,201.69,446.82,583.91,1,-1,-1,-1
11,1,-69.98,203.64,448.66,594.77,1,-1,-1,-1
12,1,-37.95,205.42,433.89,598.80,1,-1,-1,-1
13,1,-28.03,190.73,436.67,600.35,1,-1,-1,-1
14,1,-15.79,191.72,432.67,603.23,1,-1,-1,-1
15,1,-8.59,187.41,431.98,608.27,1,-1,-1,-1
16,1,-1.84,176.35,430.41,608.76,1,-1,-1,-1
17,1,-2.02,161.60,427.21,617.33,1,-1,-1,-1
18,1,-16.86,166.61,433.24,617.06,1,-1,-1,-1
19,1,-3.01,170.31,426.56,611.20,1,-1,-1,-1
20,1,-5.59,156.19,408.10,621.54,1,-1,-1,-1
21,1,0.46,161.65,393.12,622.27,1,-1,-1,-1
22,1,-1.32,159.46,384.33,605.20,1,-1,-1,-1
23,1,-40.53,165.39,394.94,600.37,1,-1,-1,-1
24,1,-83.50,162.01,413.18,612.59,1,-1,-1,-1
25,1,-105.47,159.08,430.68,622.71,1,-1,-1,-1
26,1,-99.97,157.96,437.01,626.28,1,-1,-1,-1
27,1,-49.20,180.71,403.84,615.72,1,-1,-1,-1
28,1,-23.20,192.97,384.04,613.03,1,-1,-1,-1
29,1,-6.19,187.91,373.44,614.16,1,-1,-1,-1
30,1,1.54,188.95,358.39,608.56,1,-1,-1,-1
31,1,-3.86,191.75,340.87,590.92,1,-1,-1,-1
32,1,-7.18,184.84,320.38,578.65,1,-1,-1,-1
33,1,-3.47,182.95,305.24,564.75,1,-1,-1,-1
34,1,2.85,179.61,300.27,560.06,1,-1,-1,-1
35,1,-5.57,161.45,292.79,555.80,1,-1,-1,-1
36,1,1.13,143.75,293.40,551.45,1,-1,-1,-1
37,1,0.41,142.85,292.27,546.80,1,-1,-1,-1
38,1,4.31,150.46,291.48,549.35,1,-1,-1,-1
39,1,8.82,155.20,293.78,546.62,1,-1,-1,-1
40,1,12.15,143.29,294.66,553.54,1,-1,-1,-1
58,3,-3.64,68.00,269.19,606.13,1,-1,-1,-1
59,3,-0.24,47.95,286.11,618.55,1,-1,-1,-1
60,3,-6.59,36.90,290.02,613.38,1,-1,-1,-1
-105.47,36.90,428.56,806.00
