1,1,471.39,442.37,1215.71,1036.71,1,-1,-1,-1
250,7,836.18,162.72,1123.79,571.89,1,-1,-1,-1
251,7,824.75,165.34,1111.20,572.16,1,-1,-1,-1
252,7,812.38,165.89,1099.06,568.76,1,-1,-1,-1
253,7,799.65,167.08,1086.46,567.50,1,-1,-1,-1
254,7,796.18,163.97,1083.94,563.68,1,-1,-1,-1
255,7,803.30,157.17,1090.19,551.59,1,-1,-1,-1
256,7,801.07,155.18,1102.08,554.77,1,-1,-1,-1
257,7,834.67,152.88,1133.54,556.16,1,-1,-1,-1
258,7,861.12,155.14,1160.06,562.88,1,-1,-1,-1
259,7,875.93,157.24,1174.86,570.06,1,-1,-1,-1
260,7,881.70,161.43,1181.88,579.06,1,-1,-1,-1
261,7,883.77,166.82,1185.70,590.88,1,-1,-1,-1
262,7,887.99,165.56,1192.78,599.30,1,-1,-1,-1
263,7,895.36,166.45,1206.01,612.34,1,-1,-1,-1
264,7,902.70,163.81,1216.99,619.43,1,-1,-1,-1
265,7,909.99,162.22,1229.03,626.20,1,-1,-1,-1
266,7,914.73,161.58,1238.85,630.37,1,-1,-1,-1
267,7,913.81,163.90,1239.42,633.23,1,-1,-1,-1
268,7,911.56,166.29,1239.09,637.08,1,-1,-1,-1
269,7,909.43,169.95,1239.55,641.46,1,-1,-1,-1
270,7,905.32,175.44,1237.24,648.31,1,-1,-1,-1
271,7,897.42,175.52,1229.38,650.19,1,-1,-1,-1
272,7,889.55,175.80,1221.55,652.52,1,-1,-1,-1
273,7,885.51,175.46,1217.83,651.89,1,-1,-1,-1
274,7,885.82,172.37,1218.18,645.97,1,-1,-1,-1
275,7,885.58,170.55,1218.30,643.53,1,-1,-1,-1
276,7,883.67,170.56,1216.58,642.60,1,-1,-1,-1
277,7,880.45,177.18,1214.43,645.52,1,-1,-1,-1
278,7,876.93,180.72,1211.57,647.05,1,-1,-1,-1
279,7,870.56,177.85,1203.77,645.26,1,-1,-1,-1
280,7,864.40,176.64,1196.87,645.60,1,-1,-1,-1
281,7,858.90,178.32,1189.36,647.45,1,-1,-1,-1
282,7,853.13,178.12,1181.22,648.13,1,-1,-1,-1
283,7,847.28,175.54,1175.23,645.86,1,-1,-1,-1
284,7,842.90,175.28,1170.33,646.03,1,-1,-1,-1
285,7,838.81,175.82,1165.25,647.33,1,-1,-1,-1
