1204,1024
0,-1,505.0312,121.854866,956.30505,896.71375,0.99886334,796.9225,397.09543,900.25867,422.13022,917.2882,586.0165,749.3213,699.6683,808.29376,718.3986
0,-1,169.73705,209.62592,532.9925,636.5173,0.9427215,282.6089,336.7206,371.798,324.1806,327.72516,408.59055,316.78253,493.23676,386.90167,483.014
1,-1,434.85687,134.12906,944.7693,849.37665,0.99926573,730.4432,376.1649,907.4068,403.01114,896.7354,559.34515,705.6551,655.3666,850.4989,673.60736
1,-1,112.547134,280.94617,394.04926,578.2025,0.94530797,198.6847,414.22244,307.83838,394.58716,264.685,454.81158,236.04558,511.93796,315.80557,494.43842
2,-1,382.9509,135.35486,899.4939,862.7336,0.99957126,655.3085,365.088,854.9038,372.51715,836.8507,545.83997,652.2256,663.7176,816.887,666.968
3,-1,294.76602,65.645935,850.6743,794.5365,0.99992204,570.39526,349.97836,790.0818,370.268,740.9038,523.1519,542.18866,603.5084,741.11475,618.2392
4,-1,256.80634,63.161533,840.4914,811.7406,0.9999844,510.98947,353.40207,759.6211,346.03848,701.5874,525.3065,516.59863,626.8024,733.08203,619.8117
5,-1,228.16379,63.599438,820.9877,798.0463,0.99999475,462.67096,360.95645,722.9265,340.9767,652.75336,538.12177,486.82132,634.05255,702.76184,615.9301
6,-1,198.46365,61.216766,787.7041,797.3756,0.9999943,433.6514,364.41144,693.68896,347.79953,621.40265,547.40985,453.428,640.03894,666.768,624.5249
7,-1,183.14899,74.79028,783.4164,789.98834,0.9999893,422.5828,360.4172,684.3092,356.40744,599.6284,552.1201,431.10257,626.69025,650.3904,623.148
8,-1,207.65042,160.36127,837.4209,907.43274,0.99999106,440.91956,386.37933,709.7208,396.39178,608.50397,582.7522,443.10922,702.07556,672.77295,709.7104
9,-1,202.72858,161.48987,843.57684,901.7046,0.99999,438.7266,387.43335,710.97327,399.60013,603.8462,583.9616,438.70035,696.3447,671.4986,705.9267
10,-1,182.97061,49.200676,778.35474,770.3452,0.9999864,428.22095,336.99414,685.72437,368.40472,584.8886,552.2676,399.33096,592.5122,627.43695,620.0549
11,-1,222.64697,150.56839,856.17065,878.7801,0.9999865,446.42096,365.9507,719.2493,388.70496,603.14594,575.39215,435.49188,686.79584,664.2173,707.00995
12,-1,183.3294,51.02287,815.8101,771.6847,0.9999896,435.3108,325.06448,702.9374,353.53412,594.5921,543.56555,413.29263,590.25903,645.02826,614.62836
13,-1,189.2912,43.58658,833.3215,811.45056,0.9999858,437.2652,322.13693,711.54614,346.08752,601.4403,540.2871,424.273,623.77856,644.08777,641.91223
14,-1,181.78787,13.273899,781.3878,738.2204,0.9999864,426.994,294.9866,691.0647,341.38007,577.1885,523.95197,383.92856,554.43115,620.6532,595.44855
15,-1,177.66162,10.007991,783.10767,732.94653,0.9999896,425.42715,293.03656,687.5997,336.3191,576.29645,522.1045,386.7636,551.82263,618.9888,589.7867
16,-1,165.94193,21.56447,783.0941,746.422,0.9999858,414.51535,300.21347,679.97015,343.05066,565.50854,524.7952,378.2968,562.19965,611.6846,599.2939
17,-1,168.42285,36.88648,780.5317,760.8869,0.9999852,414.1559,319.60782,685.2684,344.25687,580.2426,541.83685,386.082,597.56665,612.3607,618.7279
18,-1,157.45398,44.313118,789.4366,770.08014,0.99998903,415.69937,322.09952,684.46704,354.7413,576.3402,545.9347,385.50833,589.23615,620.9619,618.39044
19,-1,170.3161,44.119892,777.52344,771.7105,0.99999046,421.58655,329.27664,683.0991,364.6753,578.56683,547.595,389.33597,588.53394,620.4128,619.384
20,-1,185.90662,44.459442,785.30066,770.5024,0.99998796,426.82532,330.46777,693.33984,365.7982,582.4446,552.6944,394.18814,592.44196,632.6897,624.50354
21,-1,193.58371,48.3188,814.75635,783.103,0.9999875,447.26987,336.99338,712.0517,372.40845,606.42706,556.1234,418.26886,600.7879,651.42365,630.98724
22,-1,213.75299,60.612835,831.48334,796.4774,0.99998844,463.26495,351.93533,732.67834,366.65762,639.6469,568.6134,450.65942,631.48956,672.1769,643.28345
23,-1,222.7615,43.122337,842.4813,785.0317,0.9999893,483.8871,338.20844,744.92896,370.02817,646.815,549.85767,453.61163,599.25366,684.9083,626.3527
24,-1,233.92801,62.90143,848.9938,804.1877,0.99998975,492.54645,353.14215,757.3701,373.1268,669.10187,564.4235,474.86807,631.0535,692.951,647.35675
25,-1,248.22556,76.99778,856.5115,796.5733,0.9999889,501.68677,355.56482,766.835,376.7827,674.3153,566.59357,481.75928,629.8816,699.8307,647.6412
26,-1,258.25137,85.14084,893.6116,839.9002,0.9999907,517.061,357.65897,788.582,380.5639,690.0432,570.83734,499.74564,652.1361,721.81433,669.4422
27,-1,269.78513,85.24608,887.62756,838.2144,0.9999931,524.79047,366.44122,793.7153,389.01932,700.5685,577.89166,508.65454,654.6237,729.36816,671.8737
28,-1,272.12082,80.97307,890.93823,834.9304,0.99999285,532.34216,372.93643,797.9699,394.5579,707.15845,582.84344,510.84567,656.7789,731.832,673.6733
29,-1,273.37946,90.53006,891.8359,835.43774,0.9999906,531.56366,377.16187,798.16016,404.65454,702.0107,592.7232,505.8969,657.29895,727.64087,680.0814
30,-1,276.7819,90.67987,894.3932,819.21295,0.9999887,530.6031,372.42398,793.6691,407.69827,686.6868,592.43787,496.9078,639.35547,724.96014,671.80383
31,-1,277.01895,103.39792,888.8899,833.18414,0.99999,534.00214,383.40152,799.03503,411.89545,701.85913,606.6069,501.96613,662.5948,723.36847,687.4824
32,-1,272.33755,113.649445,891.7794,870.50745,0.99999094,521.9746,401.5762,790.5938,415.72495,696.73706,611.4667,512.6909,694.6015,730.2108,705.3353
33,-1,255.0748,102.13692,857.1727,827.88336,0.99998975,498.48288,389.29263,757.4993,423.40866,650.41473,601.45807,467.32327,647.31647,694.60736,677.9991
34,-1,238.44025,103.4591,845.25494,827.76263,0.9999919,484.02707,394.93634,747.9213,422.53503,645.2352,608.5635,459.42096,654.3974,688.2583,678.5433
35,-1,210.86856,108.153755,827.28235,839.2493,0.9999887,466.27585,395.39243,734.73145,424.53528,633.5833,619.74365,438.3966,669.991,663.7893,695.9343
