1280,720
0,-1,345.1302,81.8577,629.9632,525.09454,0.9991259,402.54163,241.9638,528.5056,250.25894,440.49426,304.16617,401.5845,391.6903,514.8385,399.483
1,-1,346.1601,80.9148,631.9661,525.20154,0.9990433,404.06668,241.3874,529.713,250.32971,441.53702,304.34412,402.98962,391.20227,515.9763,399.5501
2,-1,346.42563,80.10342,633.53064,526.65234,0.998898,404.3892,241.25964,530.8289,250.5716,441.92255,304.1835,403.334,391.70895,517.1488,400.2838
3,-1,346.32095,79.478455,633.7986,529.1411,0.9987715,403.9412,243.20688,531.18524,251.71725,442.59573,307.3161,403.8021,396.05106,518.25757,403.90378
4,-1,343.1705,70.6817,633.1273,544.89716,0.99874747,401.3801,250.90161,532.0413,253.92165,450.18295,309.3736,404.6591,406.70438,522.2814,411.2754
5,-1,339.0878,72.58316,641.3602,540.7452,0.9990299,406.97406,255.13669,531.7012,262.63647,446.82635,320.68146,403.47076,408.22797,513.3069,415.1023
6,-1,336.96527,76.1828,641.5065,551.7687,0.9992361,402.47174,262.81558,528.92957,270.72833,440.35324,331.12592,400.9185,419.17905,512.0478,426.8327
7,-1,335.0045,78.50798,639.0564,558.5232,0.9992298,398.1007,269.4799,527.12885,277.68866,438.87866,343.1647,397.94907,426.35587,511.4518,435.57407
8,-1,333.27005,78.83386,635.61694,559.5842,0.99924785,394.81958,274.4119,523.08765,281.85147,434.20642,354.1576,394.39886,430.4148,508.17532,439.28137
9,-1,331.11197,79.54174,632.8256,561.3697,0.9992471,391.4957,275.91245,520.5514,284.15005,429.46472,356.6612,390.65527,432.48932,504.59866,442.06274
10,-1,329.26468,75.8815,634.56775,560.4296,0.9993555,389.4658,274.50897,519.8636,284.77283,425.9238,358.45087,388.0902,432.11395,502.08112,443.37366
11,-1,325.8847,71.38681,632.97284,563.52747,0.99946207,386.4259,273.1818,518.3651,284.25244,422.0268,358.47168,382.55554,431.2575,500.11865,442.91162
12,-1,323.09418,71.31302,633.08374,560.93335,0.99944943,382.92505,272.7343,517.2872,282.58542,418.33173,354.9243,378.93723,432.325,495.17493,442.87616
13,-1,317.30377,68.37696,638.9769,549.27545,0.9994301,381.07642,266.76785,510.79773,280.7583,415.44714,347.67078,380.6188,427.0705,489.70953,439.57196
14,-1,317.40106,67.87752,634.7178,539.6012,0.99935025,378.87143,262.99582,507.51892,278.8786,411.65488,345.5924,378.41348,422.02905,484.77936,436.2708
