1080,1920
0,-1,898.32983,228.66885,1365.8729,884.4153,0.9999671,-1,-1,-1,1017.3829,484.40518,1228.3945,490.85754,1107.067,599.65466,1027.2297,715.2495,1192.9906,721.9091
1,-1,896.5213,231.30809,1357.3552,884.9225,0.9999672,-1,-1,-1,1015.9022,485.9924,1225.3701,491.02905,1107.9962,602.52527,1026.8845,717.05316,1191.1345,722.3417
2,-1,893.3574,230.72061,1359.319,885.97675,0.9999703,-1,-1,-1,1014.57495,487.4268,1225.025,492.48578,1107.7144,605.24194,1025.8196,717.82623,1191.7568,723.11584
3,-1,892.04535,235.32976,1356.4407,887.28094,0.99997103,-1,-1,-1,1012.1798,489.69354,1222.317,495.25702,1104.0814,607.70593,1022.5912,719.8054,1187.4229,725.7993
4,-1,890.5156,241.25027,1347.8098,889.35376,0.9999659,-1,-1,-1,1005.5746,498.1532,1212.8666,501.24207,1096.1025,604.5538,1017.1536,720.18176,1182.624,723.2531
5,-1,891.2313,241.4673,1338.4484,885.91254,0.99996805,-1,-1,-1,996.85297,500.09277,1210.3032,506.69412,1085.9353,611.1619,1010.0482,729.043,1178.2067,734.6816
6,-1,887.0704,242.0082,1335.4218,888.15,0.99996996,-1,-1,-1,991.2776,502.2533,1206.0994,509.3016,1077.9209,617.7572,1001.6152,731.80505,1170.0585,738.1816
7,-1,878.83984,249.284,1321.2252,891.44073,0.9999527,-1,-1,-1,969.9574,508.74817,1181.1425,513.174,1048.2125,629.5316,986.17755,740.6574,1147.0186,744.8975
8,-1,874.4879,248.35538,1318.9307,891.05334,0.99996185,-1,-1,-1,961.9424,512.966,1167.6412,515.13855,1031.9199,631.6889,979.08453,740.0891,1134.9965,742.966
9,-1,869.4093,250.76135,1307.8218,895.0298,0.99994814,-1,-1,-1,945.6699,516.28485,1146.6663,517.8363,1005.215,633.35736,962.57196,740.76636,1117.156,743.2488
10,-1,869.1419,250.78569,1307.9158,894.93195,0.9999486,-1,-1,-1,945.5245,516.2445,1146.8049,517.71234,1005.3547,633.3837,962.50146,740.76544,1117.3042,743.21655
11,-1,866.9773,247.09412,1314.5175,894.31604,0.9999523,-1,-1,-1,936.3696,513.8791,1139.3138,512.8932,992.0231,629.79364,957.9412,741.0714,1113.0232,741.4952
12,-1,863.17804,243.39058,1309.6128,892.7656,0.99995446,-1,-1,-1,928.2891,507.8162,1123.2559,509.92865,975.0564,626.9126,950.582,736.56805,1097.6167,739.36804
13,-1,857.2247,241.9042,1295.3914,881.20435,0.99996996,-1,-1,-1,914.2874,498.78952,1094.4001,499.8463,945.65155,612.1036,937.16754,724.17896,1074.2406,726.75476
14,-1,855.6433,246.97853,1290.5416,884.82825,0.99996984,-1,-1,-1,908.6489,500.38092,1087.6127,506.34665,938.8136,618.1278,930.5391,722.3156,1070.6115,729.92755
15,-1,856.0192,247.0523,1289.7828,884.50574,0.9999691,-1,-1,-1,908.86096,500.3733,1087.3492,506.44995,938.88477,618.0528,930.79694,722.18604,1070.2073,729.8403
16,-1,854.3328,245.62457,1287.1202,881.6171,0.9999633,-1,-1,-1,902.73645,504.2334,1078.1245,504.67377,927.7213,622.4403,928.3993,723.7692,1066.2102,725.8719
17,-1,851.632,258.96222,1294.2423,891.9712,0.99996436,-1,-1,-1,897.1534,505.5429,1069.3164,503.95645,923.503,630.72705,931.7289,733.88794,1067.8763,735.33527
18,-1,855.2021,256.82608,1302.8645,893.16943,0.9999701,-1,-1,-1,903.57306,509.44666,1073.7211,506.64,925.2685,630.0395,933.85956,731.5263,1069.9622,730.8791
19,-1,856.4527,252.80606,1305.554,887.5143,0.99997044,-1,-1,-1,907.69226,501.96863,1073.523,502.588,924.6135,624.5422,936.80206,728.4049,1064.5978,730.8238
20,-1,864.4574,229.2063,1307.8716,869.5579,0.99996674,-1,-1,-1,909.7044,483.0165,1066.1799,477.00287,913.7883,597.02704,940.0032,720.9123,1047.0413,717.4267
21,-1,867.76196,232.05577,1309.1884,862.0285,0.99996364,-1,-1,-1,911.8362,480.48474,1065.032,472.18353,911.29236,593.66223,941.394,718.38855,1048.5587,712.69476
22,-1,871.11206,236.53755,1311.6742,865.2845,0.9999553,-1,-1,-1,911.48895,483.84308,1063.8431,471.786,910.6901,599.12164,945.52686,723.3694,1053.4668,714.2553
23,-1,865.3648,243.66963,1310.6777,877.6549,0.99996114,-1,-1,-1,913.14374,501.43716,1062.3312,484.59943,914.7237,612.6088,952.3877,733.2457,1059.5239,719.19104
24,-1,870.3143,258.11,1313.5494,878.4972,0.99996245,-1,-1,-1,913.9509,510.43353,1070.4331,494.21848,927.41925,624.2695,957.4227,733.1669,1078.0967,720.5419
25,-1,869.20886,273.42953,1312.6451,896.07996,0.99996626,-1,-1,-1,913.25433,532.9296,1071.3606,510.05148,937.02234,648.17474,966.8828,753.47516,1090.0044,735.44336
26,-1,871.6245,278.743,1326.2305,908.5243,0.9999614,-1,-1,-1,921.12396,554.05225,1078.4788,523.72986,948.3303,660.14716,975.75085,767.26587,1103.6451,742.5693
27,-1,868.88385,297.61264,1322.5306,923.5055,0.9999603,-1,-1,-1,919.8697,560.5621,1081.3787,538.88464,949.8138,685.0827,980.415,786.0996,1102.6833,768.6454
28,-1,869.39844,307.81284,1327.0579,932.4498,0.9999542,-1,-1,-1,921.50024,571.1858,1087.4237,551.5114,952.045,699.3217,979.823,798.9448,1103.159,782.7698
29,-1,877.65985,320.20895,1325.7891,925.5205,0.9999331,-1,-1,-1,925.11053,569.5314,1090.9602,554.5217,956.4602,698.55066,981.7711,791.06323,1106.5643,779.7227
30,-1,880.8602,318.23932,1333.2795,927.7859,0.999938,-1,-1,-1,928.2284,572.6028,1096.1772,556.4187,959.08923,698.57825,984.3266,793.68225,1110.4843,781.3045
31,-1,888.1888,328.3757,1331.7361,935.9137,0.99994755,-1,-1,-1,933.99,580.58075,1099.0002,564.2697,968.5531,706.8737,991.2726,797.7771,1116.5613,785.9128
32,-1,888.2117,329.171,1332.0842,935.8764,0.9999471,-1,-1,-1,934.02014,580.7052,1099.0304,564.31177,968.35016,706.8221,991.1704,797.72174,1116.594,785.78485
33,-1,889.32587,325.6806,1334.0238,928.9382,0.99993956,-1,-1,-1,935.0631,573.77515,1099.0316,558.9293,963.61725,700.9612,990.2107,792.64136,1115.1829,781.5471
34,-1,890.953,320.43277,1336.2898,926.1436,0.99994314,-1,-1,-1,933.5139,569.21655,1099.9105,552.8113,962.07025,694.9048,988.0474,788.43524,1117.5444,776.03094
35,-1,889.1403,320.7386,1339.4696,933.8745,0.99997175,-1,-1,-1,936.79736,565.7002,1104.6726,546.7935,967.58813,691.1222,987.66473,790.33624,1118.645,775.9414
36,-1,888.91455,316.00372,1341.7742,931.7155,0.9999732,-1,-1,-1,937.2722,563.1599,1105.2422,542.07385,967.6721,683.72015,987.7794,787.51263,1118.8939,771.052
37,-1,889.02325,316.27255,1341.5913,931.91315,0.9999733,-1,-1,-1,937.32697,563.06085,1105.4233,542.07153,967.8424,683.8042,987.6654,787.42596,1119.2465,771.0656
38,-1,889.52686,302.85654,1339.961,928.2487,0.9999653,-1,-1,-1,940.3968,552.62244,1103.7112,538.8404,966.7744,678.07916,991.5245,782.2111,1115.3423,771.2737
39,-1,892.4232,304.17633,1341.7721,922.63947,0.9999608,-1,-1,-1,942.9806,548.15424,1109.3479,536.3748,967.1378,673.32684,986.7177,777.81647,1110.0664,769.39386
40,-1,895.043,301.08688,1342.0143,921.8696,0.9999654,-1,-1,-1,945.4604,544.40497,1108.2267,534.3299,966.7676,670.3891,987.6495,772.7558,1110.7728,766.01355
41,-1,897.18463,295.5879,1341.0769,918.57434,0.9999647,-1,-1,-1,946.2318,538.50854,1114.2286,532.18207,969.9915,667.2459,984.92523,766.9487,1114.095,763.45264
42,-1,897.3244,295.7211,1341.7845,918.6677,0.99996436,-1,-1,-1,946.5456,538.5075,1114.5673,532.15826,969.99445,667.1659,985.08124,767.0208,1114.2198,763.4739
43,-1,901.6038,285.38074,1343.3611,908.04553,0.99996066,-1,-1,-1,953.8113,524.27527,1117.8304,522.29126,968.4022,650.0666,981.74115,753.8906,1106.2511,754.1772
44,-1,904.28296,279.4494,1341.5137,904.4875,0.99995303,-1,-1,-1,952.49963,523.02295,1119.4592,518.3236,969.2013,648.5676,984.8712,759.271,1104.6265,755.6315
45,-1,905.8178,272.6213,1346.7555,899.71075,0.9999645,-1,-1,-1,954.574,518.86237,1121.7277,514.4947,968.31335,642.6357,984.9354,754.70386,1103.2522,751.2528
46,-1,905.7896,259.98376,1348.6561,890.1405,0.999962,-1,-1,-1,955.4032,509.8451,1125.0109,509.85773,967.25256,634.3106,981.22925,744.00507,1100.9705,744.33606
47,-1,907.4984,259.35718,1349.9254,882.7258,0.9999535,-1,-1,-1,960.2053,501.77225,1118.018,506.78232,961.8168,622.2377,980.8009,728.17816,1097.4896,733.26666
48,-1,904.34375,252.29118,1344.7632,876.1876,0.999956,-1,-1,-1,958.59705,495.50397,1113.1678,503.172,954.5384,617.10846,972.9971,720.5849,1087.9264,728.1893
49,-1,912.78143,247.88815,1336.1915,873.6003,0.99995816,-1,-1,-1,949.28894,491.0218,1099.915,500.021,939.9533,609.96454,966.3794,721.3175,1075.3274,729.88666
50,-1,899.1279,246.0543,1324.5713,870.8228,0.9999502,-1,-1,-1,945.0017,490.38428,1086.9352,495.9937,926.1596,600.0494,951.8371,716.7272,1053.479,721.58453
51,-1,894.70844,249.41254,1314.551,865.4855,0.9999447,-1,-1,-1,936.45557,482.21118,1079.9755,491.0536,918.5586,590.80206,943.86414,709.467,1046.5685,717.7123
52,-1,898.32007,241.21906,1312.3082,858.47107,0.99995005,-1,-1,-1,939.51996,470.5238,1070.6373,481.21362,905.24084,581.8628,942.15094,702.32184,1034.0505,711.15106
53,-1,897.69525,240.048,1311.0895,856.8843,0.9999554,-1,-1,-1,940.0909,467.96133,1069.494,478.11258,903.90564,575.79486,939.489,701.09576,1029.8004,709.12787
54,-1,902.14026,233.89384,1321.4802,847.0299,0.999959,-1,-1,-1,946.5415,469.10208,1082.5361,479.6231,919.9903,575.415,949.73004,691.19275,1047.7448,700.106
55,-1,911.9046,229.49393,1344.1976,841.6535,0.999962,-1,-1,-1,964.6148,469.98172,1108.0911,477.71085,943.2125,573.8462,965.6829,686.6348,1071.8549,693.4698
56,-1,922.2916,234.1164,1351.7783,833.7244,0.9999635,-1,-1,-1,965.96466,475.01385,1133.2913,471.38055,982.8152,569.8522,987.3617,690.4581,1111.5168,689.7833
57,-1,956.0319,226.6132,1383.4507,847.372,0.9999713,-1,-1,-1,1018.1178,488.94867,1200.1002,479.02597,1062.4814,578.5768,1041.0576,699.8434,1182.2413,693.09753
58,-1,962.4897,225.52954,1402.5525,851.8354,0.99997854,-1,-1,-1,1035.6599,489.21518,1223.8958,475.29767,1092.8427,582.16565,1062.0698,701.21716,1210.1345,690.34326
59,-1,962.7735,225.40247,1402.3782,851.62744,0.9999784,-1,-1,-1,1035.5853,489.54218,1223.653,475.65735,1092.524,582.2638,1062.1191,701.19366,1210.1654,690.3467
60,-1,963.931,221.32419,1405.3267,851.9569,0.9999747,-1,-1,-1,1041.5199,485.6278,1236.6296,473.49475,1105.5293,582.4562,1067.9913,702.7175,1220.7511,693.4716
61,-1,956.8047,228.1651,1393.913,857.6869,0.9999788,-1,-1,-1,1027.4116,489.56055,1214.9388,477.85898,1082.0254,585.3339,1050.4711,702.3432,1198.7213,693.8069
62,-1,952.79517,227.38329,1385.5576,858.5098,0.9999727,-1,-1,-1,1017.881,491.04633,1197.2142,486.4482,1058.4269,589.967,1039.0366,704.2562,1178.9526,701.6495
63,-1,943.1538,238.3961,1371.6005,858.7332,0.99997175,-1,-1,-1,1003.876,496.59778,1181.9541,496.00488,1040.3147,602.25244,1021.2722,706.41534,1163.4724,707.91187
64,-1,943.1672,238.97398,1372.1007,858.58655,0.99997187,-1,-1,-1,1003.87585,496.53683,1182.4314,496.09714,1040.3704,602.13574,1021.23755,706.48816,1163.5272,708.15784
65,-1,930.82043,257.13602,1355.749,876.2447,0.9999685,-1,-1,-1,981.5199,504.363,1147.9058,503.9026,1002.75464,617.0602,1003.9848,720.5712,1134.8783,721.0693
66,-1,923.69464,278.90317,1353.5406,895.8838,0.99996686,-1,-1,-1,972.1361,527.5736,1140.948,525.8824,993.89935,640.1338,998.36847,750.07104,1121.922,749.32825
67,-1,925.537,281.7938,1352.5808,899.84106,0.99996305,-1,-1,-1,971.56036,528.598,1141.0127,530.43005,991.4804,646.5532,996.1479,753.25854,1120.5465,755.4095
68,-1,924.7156,282.51797,1350.79,901.1639,0.9999589,-1,-1,-1,970.06384,528.9996,1142.6619,533.1264,992.9678,648.34906,994.48114,752.592,1122.8827,756.86914
69,-1,923.13153,280.75726,1349.5669,900.9439,0.9999621,-1,-1,-1,969.0645,527.4407,1142.5013,531.94543,992.8617,646.3868,992.74554,751.49615,1121.21,756.1755
70,-1,922.4143,273.27563,1348.8871,896.5089,0.999961,-1,-1,-1,969.83984,521.63165,1141.0269,526.85443,991.7173,640.1841,992.0414,745.1776,1119.6572,750.45966
71,-1,917.56006,267.6252,1344.6965,890.25006,0.99996257,-1,-1,-1,970.97284,512.5855,1136.256,516.5543,987.61804,631.7038,991.0534,734.83484,1116.9595,738.24786
72,-1,909.66626,263.06152,1340.5953,887.0473,0.99996316,-1,-1,-1,964.6829,504.21576,1134.9292,509.0144,985.444,623.57623,984.17474,729.75494,1111.9354,734.6395
73,-1,907.798,255.01492,1334.1274,879.65607,0.99995995,-1,-1,-1,961.599,497.13574,1129.9957,505.28513,980.2359,617.7211,978.46686,721.47217,1104.0287,729.68243
74,-1,905.9139,250.84558,1333.007,873.59924,0.9999598,-1,-1,-1,960.5114,490.49036,1128.7834,501.74677,977.21545,615.0555,975.103,715.93304,1098.8124,727.12964
75,-1,902.8927,254.16353,1331.977,872.69,0.9999577,-1,-1,-1,958.88696,489.61774,1125.2078,499.44144,973.54224,613.8727,973.46857,716.3039,1094.0741,726.4926
76,-1,898.04175,251.6805,1328.6375,878.69885,0.9999615,-1,-1,-1,954.27704,491.88995,1116.5432,500.21136,966.92126,616.57825,970.0622,718.10016,1091.7869,726.81525
77,-1,897.0344,249.88753,1326.7369,875.9811,0.9999546,-1,-1,-1,952.8617,492.13922,1113.0403,500.8738,963.8413,617.4746,968.17145,717.0016,1088.2036,725.85724
78,-1,894.7814,248.87187,1325.569,873.9953,0.99995553,-1,-1,-1,951.48975,490.23007,1113.7672,499.6021,964.32916,614.80066,965.89105,715.73566,1085.3419,725.2373
